search_id,pmid,pmcid,doi
generic_name,34354452,PMC8325051,10.1016/j.sjbs.2021.04.076
generic_name,33631351,PMC8188618,10.1016/j.jmoldx.2021.01.014
generic_name,34557758,PMC8454735,10.1016/j.xinn.2021.100108
generic_name,33910328,PMC8169330,10.30773/pi.2020.0410
generic_name,33911285,PMC8817786,10.1038/s41586-021-03489-0
generic_name,33903708,PMC8076240,10.1038/s41598-021-88617-6
generic_name,33893283,PMC8065164,10.1038/s41467-021-22570-w
generic_name,33891899,PMC8650129,10.1016/j.devcel.2021.04.001
generic_name,33886080,PMC8140017,10.1007/s40120-021-00248-1
generic_name,34046427,PMC8147726,10.3389/fmolb.2021.635074
generic_name,33982016,PMC8082263,10.1016/j.xpro.2021.100483
generic_name,33347526,PMC8058243,10.1039/d0mo00041h
generic_name,33863328,PMC8050920,10.1186/s12915-021-01011-6
generic_name,33859388,PMC8370714,10.1038/s41551-021-00703-2
generic_name,33912157,PMC8072452,10.3389/fimmu.2021.626418
generic_name,33845909,PMC8042947,10.1186/s13326-021-00241-5
generic_name,33742785,PMC8504839,10.1111/cts.13021
generic_name,33918618,PMC8069596,10.3390/cancers13081788
generic_name,33918603,PMC8069301,10.3390/genes12040542
generic_name,33822666,PMC8632112,10.1080/15476286.2021.1905341
generic_name,33917487,PMC8067483,10.3390/genes12040532
generic_name,33811439,PMC8093966,10.1111/jcmm.16499
generic_name,33916856,PMC8065670,10.3390/genes12040526
generic_name,34249331,PMC8226415,10.12688/f1000research.28449.1
generic_name,33795682,PMC8016863,10.1038/s41467-021-22328-4
generic_name,33674350,PMC8015846,10.1101/gr.267898.120
generic_name,33807197,PMC8067152,10.3390/nu13041150
generic_name,33807176,PMC8036618,10.3390/ijms22073618
generic_name,33785833,PMC8009949,10.1038/s41598-021-86690-5
generic_name,33782480,PMC8007808,10.1038/s41598-021-86536-0
generic_name,33772537,PMC8120135,10.1093/hmg/ddab081
generic_name,33804860,PMC8036390,10.3390/ijms22073296
generic_name,33833858,PMC8016585,10.1155/2021/5531327
generic_name,33762651,PMC7990942,10.1038/s41598-021-85848-5
generic_name,33791705,PMC8010732,10.1101/2021.03.15.435423
generic_name,33745450,PMC7983260,10.1186/s12859-021-04073-z
generic_name,33744852,PMC8064175,10.18632/aging.202733
generic_name,33744846,PMC8064151,10.18632/aging.202718
generic_name,33741907,PMC7979814,10.1038/s41467-021-21770-8
generic_name,33561390,PMC7980222,10.1016/j.molcel.2021.01.011
generic_name,33737578,PMC7973434,10.1038/s41598-021-85471-4
generic_name,34476377,PMC8370481,10.1089/bioe.2019.0034
generic_name,33555272,PMC7954605,10.1172/JCI141566
generic_name,34345410,PMC8323147,10.1093/ckj/sfab056
generic_name,33776902,PMC7994755,10.3389/fendo.2021.538364
generic_name,33576154,PMC8253095,10.1002/1878-0261.12923
generic_name,33777862,PMC7991078,10.3389/fped.2021.611112
generic_name,33707596,PMC7952700,10.1038/s41598-021-85135-3
generic_name,35373060,PMC8791347,10.34067/KID.0006902020
generic_name,33803328,PMC8005986,10.3390/ncrna7010019
generic_name,33693667,PMC7947570,10.1093/database/baab010
generic_name,33751044,PMC9020200,10.1093/cvr/cvab067
generic_name,33754042,PMC7978310,10.7150/thno.56141
generic_name,33660061,PMC8113308,10.1007/s00204-021-03008-0
generic_name,33802524,PMC7961667,10.3390/cancers13051085
generic_name,33738251,PMC7961084,10.3389/fonc.2021.604319
generic_name,33649586,PMC7116898,10.1038/s41592-021-01076-9
generic_name,33896739,PMC8286309,10.1016/j.jgg.2021.01.007
generic_name,33626882,PMC8124091,10.1161/CIRCULATIONAHA.120.050186
generic_name,33659919,PMC7919422,10.1089/nsm.2020.0003
generic_name,33627666,PMC7904840,10.1038/s41467-021-21544-2
generic_name,33677548,PMC8351504,10.1093/glycob/cwab013
generic_name,33718187,PMC7946859,10.3389/fonc.2021.624395
generic_name,33622316,PMC7903653,10.1186/s12920-021-00900-7
generic_name,33622374,PMC7903631,10.1186/s13321-021-00495-2
generic_name,33816992,PMC7959619,10.7717/peerj-cs.341
generic_name,33599246,PMC7904053,10.1093/database/baab006
generic_name,33590873,PMC7937031,10.1093/database/baab004
generic_name,33748749,PMC7968724,10.3389/fdata.2021.582468
generic_name,33589522,PMC7887377,10.1136/jitc-2020-001374
generic_name,33577681,PMC7928862,10.1093/hmg/ddab049
generic_name,33579375,PMC7881657,10.1186/s13326-021-00234-4
generic_name,33566847,PMC7875397,10.1371/journal.pone.0244556
generic_name,33562224,PMC7931039,10.3390/geriatrics6010014
generic_name,33544847,PMC8200269,10.1093/jamia/ocaa335
generic_name,33539530,PMC7929360,10.1093/bib/bbab003
generic_name,33613222,PMC7889797,10.3389/fninf.2021.561691
generic_name,33522483,PMC7943190,10.7554/eLife.61257
generic_name,33349924,PMC8062987,10.1111/cei.13568
generic_name,33508229,PMC8487654,10.1016/j.cell.2020.12.040
generic_name,33574831,PMC7870792,10.3389/fgene.2020.613744
generic_name,33500384,PMC7838256,10.1038/s41419-021-03422-3
generic_name,33559412,PMC8039179,10.3802/jgo.2021.32.e30
generic_name,33494738,PMC7836472,10.1186/s12906-021-03215-3
generic_name,33494105,PMC7833928,10.1093/database/baab003
generic_name,33499054,PMC7865606,10.3390/ijms22031075
generic_name,33480849,PMC7864771,10.2196/24826
generic_name,33479125,PMC7611557,10.1126/science.aba6500
generic_name,33613767,PMC7890315,10.7150/jca.51551
generic_name,33836063,PMC8034535,10.1093/bioinformatics/btaa1096
generic_name,33452270,PMC7810705,10.1038/s41597-020-00794-7
generic_name,34584774,PMC8466723,10.1109/bibm49941.2020.9313595
generic_name,33441564,PMC7806933,10.1038/s41597-021-00799-w
generic_name,35424258,PMC8693784,10.1039/d0ra10322e
generic_name,33411620,PMC8140810,10.1200/CCI.20.00079
generic_name,33414553,PMC7808565,10.1038/s41588-020-00750-6
generic_name,33418085,PMC8377004,10.1016/j.gpb.2020.11.001
generic_name,33406098,PMC7787442,10.1371/journal.pone.0244604
generic_name,33575113,PMC7851425,10.1016/j.omtn.2020.12.024
generic_name,33315488,PMC8813078,10.1080/15592294.2020.1859867
generic_name,33457407,PMC7785362,10.1155/2020/3854196
generic_name,33369481,PMC7769179,10.1289/EHP7215
generic_name,33356525,PMC7759237,10.1289/EHP6994
generic_name,33361761,PMC7758413,10.1038/s41392-020-00457-4
generic_name,33348368,PMC7799334,10.1093/bib/bbaa359
generic_name,33371142,PMC7748316,10.1097/MD.0000000000023768
generic_name,33323103,PMC7739481,10.1186/s12859-020-03847-1
generic_name,33334055,PMC7765469,10.3390/ijms21249560
generic_name,33319711,PMC7737250,10.1186/s12911-020-01291-y
generic_name,33319712,PMC7736131,10.1186/s12911-020-01336-2
generic_name,33315853,PMC7747473,10.12659/MSM.928861
generic_name,33317512,PMC7734730,10.1186/s12911-020-01341-5
generic_name,33305329,PMC8599850,10.1093/bioinformatics/btaa941
generic_name,33293514,PMC7721861,10.1038/s41420-020-00376-x
generic_name,33275159,PMC7897501,10.1093/nar/gkaa1146
generic_name,33279858,PMC7718452,10.1016/j.ebiom.2020.103150
generic_name,33268883,PMC8489533,10.1038/s41596-020-00429-6
generic_name,33264402,PMC7779036,10.1093/nar/gkaa1063
generic_name,33264411,PMC7778952,10.1093/nar/gkaa1043
generic_name,33343635,PMC7738566,10.3389/fgene.2020.595550
generic_name,33148605,PMC7725600,10.1242/bio.053934
generic_name,33414994,PMC7783760,NA
generic_name,32871225,PMC7646191,10.1016/j.mce.2020.111007
generic_name,33256603,PMC7708092,10.1186/s12859-020-03879-7
generic_name,33257666,PMC7704703,10.1038/s41467-020-19737-2
generic_name,33249514,PMC7819967,10.1007/s10147-020-01831-6
generic_name,33249469,PMC7751191,10.1210/endocr/bqaa218
generic_name,33247935,PMC7698665,10.1093/database/baaa074
generic_name,33245771,PMC7778954,10.1093/nar/gkaa1067
generic_name,33263073,PMC7691137,10.1016/j.imu.2020.100486
generic_name,33244044,PMC7691514,10.1038/s41598-020-77606-w
generic_name,33231642,PMC7779030,10.1093/nar/gkaa1083
generic_name,33226347,PMC7721550,10.2196/17964
generic_name,33221926,PMC7778935,10.1093/nar/gkaa1031
generic_name,33219682,PMC7779046,10.1093/nar/gkaa1026
generic_name,33211851,PMC7779061,10.1093/nar/gkaa1024
generic_name,33312178,PMC7708330,10.3389/fimmu.2020.603507
generic_name,33274348,PMC7703682,10.1089/nsm.2020.0011
generic_name,33245713,PMC7679032,10.18632/oncotarget.27808
generic_name,33112762,PMC7674143,10.2196/21434
generic_name,33196847,PMC7779013,10.1093/nar/gkaa1027
generic_name,33294867,PMC7691382,10.1016/j.patter.2020.100121
generic_name,33186461,PMC7686885,10.1182/bloodadvances.2020002566
generic_name,33179736,PMC8293827,10.1093/bib/bbaa283
generic_name,33198123,PMC7696007,10.3390/ijerph17228363
generic_name,33183351,PMC7663894,10.1186/s13326-020-00232-y
generic_name,33183227,PMC7659092,10.1186/s12859-020-03748-3
generic_name,33425488,PMC7779537,10.1016/j.omtn.2020.11.005
generic_name,33181824,PMC7661096,10.1093/database/baaa085
generic_name,33182724,PMC7697763,10.3390/cells9112452
generic_name,33055059,PMC7674141,10.2196/21648
generic_name,33196056,PMC7649624,10.1016/j.patter.2020.100155
generic_name,33168034,PMC7649569,10.1186/s13059-020-02181-2
generic_name,33177242,PMC7695408,10.18632/aging.104004
generic_name,33156327,PMC7778974,10.1093/nar/gkaa993
generic_name,33156843,PMC7728249,10.1371/journal.pbio.3000970
generic_name,33171905,PMC7664191,10.3390/ijms21218317
generic_name,33151297,PMC7779054,10.1093/nar/gkaa990
generic_name,33148191,PMC7643315,10.1186/s12859-020-03836-4
generic_name,33144586,PMC7609548,10.1038/s41467-020-19402-8
generic_name,33224878,PMC7667276,10.3389/fonc.2020.575366
generic_name,33138777,PMC7607678,10.1186/s12864-020-07109-5
generic_name,33126329,PMC7598801,10.1097/MD.0000000000022861
generic_name,33109251,PMC7590677,10.1186/s13023-020-01591-6
generic_name,33104772,PMC7778941,10.1093/nar/gkaa914
generic_name,33104528,PMC7597584,10.12659/MSM.926273
generic_name,33106501,PMC7589557,10.1038/s41598-020-74922-z
generic_name,33142239,PMC7588814,10.1016/j.neo.2020.10.006
generic_name,33195475,PMC7644926,10.3389/fcvm.2020.586871
generic_name,33087120,PMC7579968,10.1186/s12920-020-00780-3
generic_name,33209206,PMC7642798,10.1016/j.csbj.2020.10.014
generic_name,33087039,PMC7579819,10.1186/s12859-020-03753-6
generic_name,33068417,PMC7708038,10.1093/nar/gkaa878
generic_name,33178188,PMC7593774,10.3389/fimmu.2020.561553
generic_name,33060664,PMC7562717,10.1038/s41598-020-74354-9
generic_name,33052139,PMC7732301,10.18632/aging.103859
generic_name,33173536,PMC7591752,10.3389/fgene.2020.562971
generic_name,33032576,PMC7542735,10.1186/s12911-020-01273-0
generic_name,33028186,PMC7542696,10.1186/s12859-020-03773-2
generic_name,33028830,PMC7541486,10.1038/s41467-020-18752-7
generic_name,33294866,PMC7691395,10.1016/j.patter.2020.100120
generic_name,33021900,PMC7549008,10.1089/omi.2020.0153
generic_name,33010177,PMC7778914,10.1093/nar/gkaa838
generic_name,33008901,PMC7852388,10.1126/sciadv.aaz7628
generic_name,33023248,PMC7650687,10.3390/genes11101165
generic_name,33006565,PMC7568218,10.2196/18395
generic_name,33004861,PMC7529897,10.1038/s41598-020-72671-7
generic_name,32993795,PMC7523397,10.1186/s13326-020-00226-w
generic_name,32969779,PMC7792844,10.1152/japplphysiol.00168.2020
generic_name,32972400,PMC7513283,10.1186/s12920-020-00793-y
generic_name,32946464,PMC7500653,10.1371/journal.pone.0238290
generic_name,32941628,PMC7779019,10.1093/nar/gkaa753
generic_name,32939051,PMC8012202,10.1038/s41581-020-00335-w
generic_name,33193615,PMC7525185,10.3389/fgene.2020.540751
generic_name,32931665,PMC7643659,10.1002/cam4.3434
generic_name,32929273,PMC8496952,10.1038/s41590-020-0776-4
generic_name,32935101,PMC7491515,10.1101/2020.09.09.196220
generic_name,32902713,PMC7480002,10.1007/s10577-020-09639-w
generic_name,32911083,PMC7646124,10.1016/j.gpb.2020.05.002
generic_name,32898168,PMC7478592,10.1371/journal.pbio.3000849
generic_name,32879140,PMC7526455,10.1172/jci.insight.136477
generic_name,32883995,PMC7471325,10.1038/s41598-020-71370-7
generic_name,35382097,PMC8969569,10.2478/dim-2020-0009
generic_name,33244381,PMC7682973,NA
generic_name,32995470,PMC7507392,10.1002/trc2.12061
generic_name,32905086,PMC7466824,10.1186/s13040-020-00219-6
generic_name,32878204,PMC7506702,10.3390/s20174923
generic_name,32872205,PMC7563698,10.3390/biom10091252
generic_name,32854315,PMC7565882,10.3390/cells9091959
generic_name,32984006,PMC7477933,10.3389/fonc.2020.01532
generic_name,32833025,PMC7779040,10.1093/nar/gkaa707
generic_name,32831121,PMC7444077,10.1186/s13293-020-00322-7
generic_name,32823318,PMC7442512,10.1055/s-0040-1702001
generic_name,32819435,PMC7439527,10.1186/s13326-020-00222-0
generic_name,32825147,PMC7503469,10.3390/ijerph17176038
generic_name,33013345,PMC7461893,10.3389/fninf.2020.00038
generic_name,32839776,PMC7444288,10.1101/2020.08.17.254839
generic_name,32811894,PMC7434773,10.1038/s42003-020-01190-y
generic_name,32807955,PMC7968862,10.1038/s41592-020-0916-7
generic_name,32922299,PMC7457137,10.3389/fphar.2020.01295
generic_name,32818022,PMC7427770,10.1186/s12935-020-01465-8
generic_name,32863933,PMC7448566,10.3892/ol.2020.11982
generic_name,32787975,PMC7425575,10.1186/s13148-020-00913-6
generic_name,32779569,PMC7486118,10.7554/eLife.54572
generic_name,32850792,PMC7432192,10.3389/fcell.2020.00637
generic_name,32579259,PMC7765463,10.1002/em.22396
generic_name,32770988,PMC7414679,10.1186/s12885-020-07221-5
generic_name,32821169,PMC7423243,10.2147/CMAR.S260150
generic_name,32768446,PMC7746475,10.1016/j.jbi.2020.103526
generic_name,32759099,PMC7441383,10.2196/16948
generic_name,32764605,PMC7413392,10.1038/s41467-020-17305-2
generic_name,32764129,PMC7411326,10.1136/bmjgh-2020-003035
generic_name,32864105,PMC7445559,10.12688/f1000research.23180.2
generic_name,32747424,PMC7576555,10.2337/db20-0382
generic_name,32746922,PMC7397454,10.1186/s12967-020-02472-z
generic_name,32737302,PMC7395738,10.1038/s41540-020-00144-8
generic_name,32730293,PMC7392229,10.1371/journal.pone.0236395
generic_name,32741777,PMC7458531,10.3233/JPD-202128
generic_name,32722537,PMC7472097,10.3390/v12080804
generic_name,32722369,PMC7459646,10.3390/life10080121
generic_name,32704157,PMC7378827,10.1038/s41598-020-69033-8
generic_name,32706718,PMC7400033,10.2196/20443
generic_name,32765587,PMC7379852,10.3389/fgene.2020.00730
generic_name,32682418,PMC7368672,10.1186/s12920-020-00754-5
generic_name,32679065,PMC7419703,10.1016/j.stemcr.2020.06.014
generic_name,32614449,PMC7364483,10.1042/BSR20194041
generic_name,32657357,PMC7355302,10.1093/bioinformatics/btaa317
generic_name,32657408,PMC7355285,10.1093/bioinformatics/btaa439
generic_name,32641579,PMC7406308,10.1172/jci.insight.125690
generic_name,32754277,PMC7392022,10.7150/thno.46142
generic_name,32645039,PMC7347127,10.1371/journal.pone.0235670
generic_name,32634370,PMC7574545,10.1098/rsob.200121
generic_name,32705210,PMC7411362,10.3892/mmr.2020.11310
generic_name,32639897,PMC7383758,10.1177/0033354920935068
generic_name,32640421,PMC7377883,10.18632/aging.103429
generic_name,32634135,PMC7340312,10.1371/journal.pone.0234986
generic_name,32634473,PMC7434665,10.1016/j.freeradbiomed.2020.06.004
generic_name,32618510,PMC7714474,10.1080/15476286.2020.1783487
generic_name,32588252,PMC7366597,10.1007/s10126-020-09980-5
generic_name,32590738,PMC7328939,10.1097/MD.0000000000020635
generic_name,32591566,PMC7320193,10.1038/s41598-020-66836-7
generic_name,32589925,PMC7413857,10.1016/j.ajhg.2020.06.002
generic_name,NA,PMC7354774,10.1007/978-3-030-53956-6_44
generic_name,32561801,PMC7305141,10.1038/s41597-020-0524-5
generic_name,32559196,PMC7304910,10.1371/journal.pone.0232654
generic_name,32559296,PMC7304461,10.1093/database/baaa037
generic_name,32552728,PMC7301509,10.1186/s12859-020-03583-6
generic_name,32572291,PMC7301140,10.1016/j.future.2020.06.019
generic_name,32548638,PMC7647319,10.1093/jamia/ocaa061
generic_name,32555344,PMC7300082,10.1038/s41598-020-66556-y
generic_name,32417785,PMC7369085,10.3233/JAD-200207
generic_name,32541655,PMC7295769,10.1038/s41598-020-66721-3
generic_name,32539087,PMC7294774,10.1093/database/baaa045
generic_name,32533075,PMC7293349,10.1038/s41597-020-0523-6
generic_name,32532995,PMC7293284,10.1038/s41467-020-16786-5
generic_name,32531207,PMC7415618,10.1016/j.stem.2020.05.008
generic_name,33870041,PMC8028387,10.3389/frma.2020.00003
generic_name,32495081,PMC7419351,10.1007/s00228-020-02898-w
generic_name,32484876,PMC7750928,10.1093/bioinformatics/btaa539
generic_name,32483629,PMC7647323,10.1093/jamia/ocaa066
generic_name,32176464,PMC7431429,10.1002/cphg.98
generic_name,32479186,PMC7328100,10.1200/CCI.20.00001
generic_name,32477690,PMC7233094,NA
generic_name,32471392,PMC7260831,10.1186/s12859-020-03549-8
generic_name,32469969,PMC7259763,10.1371/journal.pone.0233728
generic_name,32481589,PMC7312552,10.3390/ijms21113828
generic_name,32802398,PMC7421993,10.2144/fsoa-2020-0015
generic_name,32457348,PMC7250905,10.1038/s41598-020-65518-8
generic_name,32500119,PMC7252576,10.1093/nargab/lqaa032
generic_name,32585624,PMC7321789,10.1016/j.omtn.2020.05.018
generic_name,32427338,PMC7319539,10.1093/nar/gkaa395
generic_name,32509169,PMC7270033,NA
generic_name,32396860,PMC7328015,10.1016/j.ccell.2020.04.012
generic_name,32387679,PMC7306473,10.1016/j.tiv.2020.104877
generic_name,32380061,PMC7263428,10.1016/j.molcel.2020.04.013
generic_name,32372565,PMC7333852,10.1002/cam4.3098
generic_name,32508008,PMC7240856,10.1002/ctm2.28
generic_name,32419790,PMC7206869,10.1155/2020/1584052
generic_name,32343247,PMC7218597,10.2196/18323
generic_name,32391061,PMC7193026,10.3389/fgene.2020.00400
generic_name,32324859,PMC7320628,10.1093/bioinformatics/btaa238
generic_name,32391358,PMC7188931,10.3389/fcell.2020.00268
generic_name,32290757,PMC8328577,10.1161/CIRCRESAHA.118.314460
generic_name,32294194,PMC7158887,10.1093/database/baaa018
generic_name,32129827,PMC7267831,10.1093/bioinformatics/btaa150
generic_name,32237745,PMC7319183,10.1021/acs.molpharmaceut.9b01248
generic_name,32283553,PMC7153956,10.1093/database/baaa015
generic_name,32283555,PMC7153954,10.1093/database/baaa016
generic_name,32276639,PMC7149918,10.1186/s12974-020-01781-w
generic_name,32246132,PMC7127986,10.1038/s41588-020-0603-8
generic_name,32245404,PMC7119171,10.1186/s12859-020-3462-5
generic_name,32241268,PMC7118830,10.1186/s12920-020-0679-0
generic_name,32308672,PMC7152979,10.1155/2020/9210748
generic_name,NA,PMC7120258,10.1017/mdh.2020.7
generic_name,32296458,PMC7136556,10.3389/fgene.2020.00253
generic_name,32231389,PMC7108734,10.1371/journal.pone.0230884
generic_name,32278258,PMC7393770,10.1016/j.aquatox.2020.105478
generic_name,32227433,PMC7446734,10.1002/smll.202000299
generic_name,32308806,PMC7142358,10.1155/2020/5904315
generic_name,32216744,PMC7099795,10.1186/s12859-020-3458-1
generic_name,32122231,PMC7549653,10.1080/15476286.2020.1737441
generic_name,32215849,PMC7554271,10.1007/s13181-020-00769-5
generic_name,NA,PMC7148040,10.1007/978-3-030-45442-5_46
generic_name,NA,PMC7148023,10.1007/978-3-030-45442-5_12
generic_name,32208162,PMC7201903,10.1016/j.devcel.2020.02.011
generic_name,32235747,PMC7151213,10.3390/diagnostics10030171
generic_name,32200387,PMC7111148,10.12659/MSM.920854
generic_name,32180547,PMC7077981,10.7554/eLife.52614
generic_name,32183716,PMC7076970,10.1186/s12859-020-3408-y
generic_name,32142370,PMC7101249,10.1200/CCI.19.00117
generic_name,32134442,PMC7059111,10.1001/jamaoncol.2020.0001
generic_name,32139741,PMC7058021,10.1038/s41598-020-60998-0
generic_name,32308857,PMC7153069,NA
generic_name,32308861,PMC7153051,NA
generic_name,32194616,PMC7064548,10.3389/fgene.2020.00101
generic_name,32128558,PMC7054207,10.1093/database/baz151
generic_name,32190036,PMC7072119,10.1155/2020/1783564
generic_name,32020584,PMC7160657,10.1111/imm.13175
generic_name,35117497,PMC8798990,10.21037/tcr.2020.01.41
generic_name,32111231,PMC7048090,10.1186/s13045-020-00849-7
generic_name,32174969,PMC7056874,10.3389/fgene.2020.00099
generic_name,32257316,PMC7062075,10.1098/rsos.191480
generic_name,32056235,PMC7166592,10.1002/jmv.25708
generic_name,32308977,PMC7141167,10.12688/f1000research.18236.1
generic_name,32093606,PMC7041288,10.1186/s12859-020-3392-2
generic_name,32078798,PMC7457951,10.1016/j.cels.2020.01.002
generic_name,32069322,PMC7028268,10.1371/journal.pone.0228786
generic_name,32110491,PMC7032061,10.7717/peerj.8580
generic_name,32117570,PMC7021844,10.1007/s13755-020-0100-6
generic_name,32218854,PMC7068344,10.3892/ol.2020.11391
generic_name,32124961,PMC7053847,10.3892/ijmm.2020.4501
generic_name,32051402,PMC7016183,10.1038/s41467-020-14666-6
generic_name,32041952,PMC7010776,10.1038/s41467-020-14600-w
generic_name,32028264,PMC7041771,10.18632/aging.102746
generic_name,32117433,PMC7010852,10.3389/fgene.2020.00005
generic_name,32020066,PMC7771654,10.1038/d41573-019-00180-y
generic_name,32004491,PMC7255817,10.1016/S2352-3026(20)30006-5
generic_name,32082358,PMC7005249,10.3389/fgene.2019.01346
generic_name,32076369,PMC7003173,10.1177/1177932219899051
generic_name,31959844,PMC6971239,10.1038/s41598-020-57716-1
generic_name,31948430,PMC6966810,10.1186/s12885-020-6515-2
generic_name,31931870,PMC6958746,10.1186/s13326-019-0218-0
generic_name,31998700,PMC6966717,10.3389/fchem.2019.00924
generic_name,31998290,PMC6965496,10.3389/fimmu.2019.02956
generic_name,31925944,PMC6954122,10.14814/phy2.14343
generic_name,31998788,PMC6977339,10.1155/2020/4030915
generic_name,33209251,PMC7643205,10.1039/c9sc03414e
generic_name,31900157,PMC6942377,10.1186/s12920-019-0646-9
generic_name,31852722,PMC6961577,10.1101/gr.250217.119
generic_name,31956350,PMC6959081,10.7150/jca.37017
generic_name,32607491,PMC7309234,10.1093/jamiaopen/ooz067
generic_name,31892348,PMC6938631,10.1186/s13073-019-0690-2
generic_name,32082621,PMC7012261,10.1155/2019/4237285
generic_name,31888755,PMC6937947,10.1186/s13326-019-0217-1
generic_name,31881961,PMC6935192,10.1186/s12859-019-3317-0
generic_name,31881887,PMC6933721,10.1186/s12958-019-0556-x
generic_name,31885040,PMC7820841,10.1093/bib/bbz151
generic_name,31873298,PMC6974401,10.1038/s41588-019-0550-4
generic_name,31869322,PMC6946175,10.1371/journal.pcbi.1007541
generic_name,31906604,PMC6943072,10.1093/nar/gkz1161
generic_name,31856813,PMC6921439,10.1186/s12911-019-0968-8
generic_name,31918046,PMC6992905,10.1016/j.isci.2019.100780
generic_name,31848894,PMC7256132,10.1007/s10278-019-00303-2
generic_name,31921705,PMC6927917,10.3389/fcimb.2019.00429
generic_name,31822126,PMC7033621,10.1080/14789450.2019.1703678
generic_name,31844073,PMC6915744,10.1038/s41598-019-55453-8
generic_name,31839008,PMC6912989,10.1186/s12859-019-3283-6
generic_name,31934297,PMC6943467,NA
generic_name,31838722,PMC7018782,10.1007/s12031-019-01456-z
generic_name,31835887,PMC6955812,10.3390/bioengineering6040112
generic_name,31829175,PMC6907279,10.1186/s12859-019-3297-0
generic_name,31797949,PMC6892882,10.1038/s41598-019-54603-2
generic_name,31800037,PMC6892452,10.1093/gigascience/giz140
generic_name,31897195,PMC6924178,10.3892/ol.2019.11176
generic_name,31850228,PMC6901431,10.3389/fonc.2019.01347
generic_name,31796060,PMC6891984,10.1186/s13073-019-0686-y
generic_name,31787106,PMC6886169,10.1186/s12859-019-3081-1
generic_name,31754022,PMC6886503,10.1101/gr.251983.119
generic_name,31783775,PMC6884856,10.1186/s13073-019-0683-1
generic_name,31779674,PMC6883603,10.1186/s13073-019-0687-x
generic_name,31783696,PMC6947640,10.3390/genes10120978
generic_name,31786210,PMC6943823,10.1016/j.cels.2019.10.007
generic_name,31776723,PMC6892358,10.1007/s00335-019-09821-4
generic_name,31772086,PMC6887010,10.1136/bmjopen-2019-029539
generic_name,31769834,PMC6878945,10.1093/database/baz118
generic_name,31761977,PMC6970984,10.1007/s00251-019-01137-6
generic_name,31760947,PMC6876110,10.1186/s12859-019-3127-4
generic_name,31760937,PMC6876101,10.1186/s12859-019-3123-8
generic_name,31760934,PMC6876080,10.1186/s12859-019-3124-7
generic_name,31766582,PMC6947307,10.3390/genes10120960
generic_name,31761677,PMC6915843,10.1016/j.stemcr.2019.10.013
generic_name,31748751,PMC7323894,10.1038/s41596-019-0227-6
generic_name,31738408,PMC7103064,10.1093/bioinformatics/btz857
generic_name,31819482,PMC6875507,10.2147/OTT.S227541
generic_name,31739782,PMC6862811,10.1186/s12944-019-1142-0
generic_name,31735951,PMC6859258,10.1093/database/baz114
generic_name,31733057,PMC7145613,10.1093/nar/gkz933
generic_name,31680375,PMC7182498,10.1002/humu.23933
generic_name,31730648,PMC6857945,10.1371/journal.pone.0225380
generic_name,31723137,PMC6853941,10.1038/s41467-019-13058-9
generic_name,31713618,PMC7145524,10.1093/nar/gkz985
generic_name,31713623,PMC7145519,10.1093/nar/gkz1041
generic_name,31701156,PMC7056945,10.1093/nar/gkz997
generic_name,31853227,PMC6909967,10.7150/ijbs.33806
generic_name,31703394,PMC6896094,10.3390/cancers11111747
generic_name,31691815,PMC7145712,10.1093/nar/gkz1031
generic_name,31691834,PMC7145572,10.1093/nar/gkz951
generic_name,31680165,PMC7145631,10.1093/nar/gkz1021
generic_name,31684899,PMC6829976,10.1186/s12885-019-6278-9
generic_name,31684860,PMC6829817,10.1186/s12859-019-3105-x
generic_name,31445211,PMC7807551,10.1016/j.jmoldx.2019.06.011
generic_name,31668172,PMC6827714,10.1016/j.adaj.2019.05.029
generic_name,31971908,PMC6981228,10.1016/j.jacep.2019.08.011
generic_name,31665430,PMC7145688,10.1093/nar/gkz973
generic_name,31737042,PMC6830110,10.3389/fgene.2019.01059
generic_name,31606900,PMC6933866,10.1002/pro.3746
generic_name,31772688,PMC6854968,10.1155/2019/5058313
generic_name,31666984,PMC6814739,10.1038/s41540-019-0117-0
generic_name,31642469,PMC7145690,10.1093/nar/gkz930
generic_name,31645765,PMC6872491,10.1038/s41586-019-1689-y
generic_name,31796553,PMC6893393,10.1534/genetics.119.302523
generic_name,31622447,PMC6797171,10.1371/journal.pone.0224089
generic_name,35529153,PMC9073279,10.1039/c9ra06133a
generic_name,31612961,PMC7145571,10.1093/nar/gkz895
generic_name,31681758,PMC6803390,10.3389/fcell.2019.00222
generic_name,31637139,PMC6798904,10.7717/peerj.7909
generic_name,31598718,PMC6943056,10.1093/nar/gkz869
generic_name,NA,PMC6876493,10.1038/s41431-019-0494-2
generic_name,31601051,PMC6826485,10.3390/genes10100784
generic_name,31649498,PMC6794346,10.3389/fnins.2019.01059
generic_name,31604686,PMC7076585,10.1016/j.immuni.2019.09.005
generic_name,31592534,PMC6913230,10.1093/jamia/ocz169
generic_name,31594544,PMC6781296,10.1186/s13059-019-1811-3
generic_name,31584095,PMC6943079,10.1093/nar/gkz840
generic_name,31584099,PMC6943049,10.1093/nar/gkz843
generic_name,31586224,PMC6778157,10.1186/s40169-019-0243-8
generic_name,31578528,PMC6858555,10.1038/s41588-019-0504-x
generic_name,31678735,PMC6838934,10.1016/j.omtn.2019.09.019
